origem,data,remetente,mensagem,mensagem_clean
instagram_zip,2025-02-18 18:17:12.765,Curadobia,"OlÃ¡ pessoal, como vÃ£o? Meu nome Ã© Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR O Curadobia Ã© um marketplace que nasceu com o propÃ³sito de reunir em um sÃ³ lugar peÃ§as que fazem toda a diferenÃ§a no armÃ¡rio e ao mesmo tempo sÃ£o fÃ¡ceis de usar: os chamados neutros com tcharanz. Acreditamos que a marca de vocÃªs pode se conectar com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocÃªs!",ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas
instagram_zip,2024-12-03 21:45:22.785,Curadobia,Obrigada pelo prestÃ­gio! Foi incrÃ­vel te ter de pertinho hojeð¤ð¤,obrigada pelo prestagio foi incravel te ter de pertinho hojed d
instagram_zip,2024-12-03 18:13:02.922,Carolina Lis,,
instagram_zip,2024-10-18 22:46:07.356,Curadobia,Temos ela ainda no tamanho 2 e 3,temos ela ainda no tamanho <num> e <num>
instagram_zip,2024-10-18 22:45:57.913,Curadobia,Para adquirir essa peÃ§a basta clicar no link da jaqueta e finalizar a compra pelo site: https://www.curadobia.com.br/nauanin/produto/jaqueta-bacanuda,para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>
instagram_zip,2024-10-18 22:44:29.232,Curadobia,OlÃ¡ Marilene boa noite! Tudo bem?,ola marilene boa noite tudo bem
instagram_zip,2024-10-18 21:02:31.531,marilene ludwig,tenho interesse nessa jaqueta,tenho interesse nessa jaqueta
instagram_zip,2024-10-18 21:02:31.110,marilene ludwig,marilene sent an attachment.,marilene sent an attachment
instagram_zip,2024-10-23 18:14:54.360,Juliana Cuzzi,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-10-23 16:25:36.692,Curadobia,"OlÃ¡, Juliana! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que hÃ¡ um tempo vocÃª demonstrou interesse nos sapatos da Bia, que apareceram em um dos nossos reels! Agora eles estÃ£o disponÃ­veis no site do Curadobia! ðð segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Juliana! Qualquer dÃºvida, estamos Ã disposiÃ§Ã£o! Equipe Curadobia ð",ola juliana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar juliana qualquer daovida estamos a disposia a o equipe curadobia d
instagram_zip,2024-10-22 23:48:50.927,andrea moraes,Vou amanhÃ£. Obrigada,vou amanha obrigada
instagram_zip,2024-10-22 23:34:01.361,Curadobia,Acho melhor sim. Esta um pouco certa demais,acho melhor sim esta um pouco certa demais
instagram_zip,2024-10-22 22:37:43.588,andrea moraes,Acha melhor pegar maior?,acha melhor pegar maior
instagram_zip,2024-10-22 22:37:37.142,andrea moraes,,
instagram_zip,2024-10-22 22:36:41.757,andrea moraes,Lindaaaa,lindaaaa
instagram_zip,2024-10-22 22:31:44.423,Curadobia,Mas que bom que achou confortÃ¡vel,mas que bom que achou conforta vel
instagram_zip,2024-10-22 22:31:34.247,Curadobia,Um tiquinho por conta do bico fino mesmo,um tiquinho por conta do bico fino mesmo
instagram_zip,2024-10-22 21:46:09.583,andrea moraes,Oii comprei a bico fino. O dedo fica um pouquinho de lado pra fora nÃ©? Mas super confortÃ¡vel,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel
instagram_zip,2024-10-20 18:05:36.302,andrea moraes,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-10-20 16:38:36.234,Curadobia,Super normal a forma,super normal a forma
instagram_zip,2024-10-20 16:16:11.567,andrea moraes,NÃ£o tenho nada da Paula Ferber. A numeraÃ§Ã£o Ã© normal a forma?,na o tenho nada da paula ferber a numeraa a o a c normal a forma
instagram_zip,2024-10-20 15:34:29.306,andrea moraes,Legal. Obrigada,legal obrigada
instagram_zip,2024-10-20 15:26:01.349,Curadobia,Com certeza nao. Exatamente por isso que pensamos nesse material que se molda nos pes ð,com certeza nao exatamente por isso que pensamos nesse material que se molda nos pes d
instagram_zip,2024-10-20 14:49:48.735,andrea moraes,Eu amei a que tem a ponta. Duvida. Tem que ter tornozelo fino? Obrigada,eu amei a que tem a ponta duvida tem que ter tornozelo fino obrigada
instagram_zip,2024-10-20 14:49:47.343,andrea moraes,andrea sent an attachment.,andrea sent an attachment
instagram_zip,2025-04-09 19:52:24.323,Curadobia,,
instagram_zip,2025-02-13 17:11:49.814,Brenda Luchese,https://www.instagram.com/ac.gromann?igsh=MWE4dTZiY2IzeTAxNw==,<url>
instagram_zip,2025-02-13 17:11:49.399,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2025-02-10 12:25:38.465,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2025-02-06 00:34:57.806,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2025-01-28 20:42:20.018,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2024-12-11 00:41:27.366,Brenda Luchese,https://www.instagram.com/numerodez.numerodez/profilecard/,<url>
instagram_zip,2024-12-10 00:52:07.738,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2024-12-10 00:50:38.504,Brenda Luchese,https://www.instagram.com/luiseramirezbrand/profilecard/,<url>
instagram_zip,2024-12-06 02:41:48.684,Brenda Luchese,https://www.instagram.com/wendyelborin/profilecard/,<url>
instagram_zip,2024-11-30 00:49:42.414,Brenda Luchese,https://www.instagram.com/giom.ei/profilecard/,<url>
instagram_zip,2024-11-26 19:32:51.428,Brenda Luchese,https://www.instagram.com/voceamara/profilecard/,<url>
instagram_zip,2024-11-25 14:50:11.909,Brenda Luchese,https://www.instagram.com/durgashop/profilecard/,<url>
instagram_zip,2024-11-22 14:21:13.898,Brenda Luchese,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-11-22 11:15:12.386,Curadobia,https://www.instagram.com/use_jardin/profilecard/,<url>
instagram_zip,2024-11-13 02:09:53.102,Brenda Luchese,https://www.instagram.com/_nata.oficial/profilecard/,<url>
instagram_zip,2024-11-10 03:12:02.859,Brenda Luchese,https://www.instagram.com/___lourie___/profilecard/,<url>
instagram_zip,2024-11-09 00:11:37.848,Brenda Luchese,Caraca muito!,caraca muito
instagram_zip,2024-11-08 21:47:52.697,Curadobia,Olha que legal essa ideia,olha que legal essa ideia
instagram_zip,2024-11-08 21:47:52.376,Curadobia,You sent an attachment.,you sent an attachment
instagram_zip,2024-10-27 15:45:03.649,Brenda Luchese,https://www.instagram.com/minimadeia/profilecard/,<url>
instagram_zip,2024-10-24 17:53:35.142,Brenda Luchese,https://www.instagram.com/usemyk/profilecard/,<url>
instagram_zip,2024-10-23 22:10:13.190,Brenda Luchese,https://www.instagram.com/wendyelborin/profilecard/,<url>
instagram_zip,2024-10-19 02:36:11.726,Brenda Luchese,https://www.instagram.com/agola__/profilecard/,<url>
instagram_zip,2024-10-19 02:29:18.553,Brenda Luchese,https://www.instagram.com/tatho.brasil/profilecard/,<url>
instagram_zip,2024-10-11 12:04:10.457,Brenda Luchese,https://www.instagram.com/_nata.oficial/profilecard/,<url>
instagram_zip,2024-10-09 01:25:45.631,Brenda Luchese,https://www.instagram.com/minimadeia/profilecard/,<url>
instagram_zip,2024-07-08 22:21:27.119,Brenda Luchese,https://www.instagram.com/_nata.oficial?igsh=N204dXp5bzN6azBz,<url>
instagram_zip,2024-07-08 22:21:26.830,Brenda Luchese,Brenda sent an attachment.,brenda sent an attachment
instagram_zip,2024-07-02 15:29:58.631,Brenda Luchese,ð body MyBasic,d body mybasic
instagram_zip,2024-07-02 15:29:46.709,Brenda Luchese,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-07-02 15:29:32.402,Curadobia,You sent an attachment.,you sent an attachment
instagram_zip,2024-08-03 02:28:49.062,Bia Pb,Eu estou vendo mesmo que estÃ¡ demorando. Mas super obrigada! Bom final de semana Brenda,eu estou vendo mesmo que esta demorando mas super obrigada bom final de semana brenda
instagram_zip,2024-08-02 22:24:14.247,Curadobia,Mas acho que estÃ¡ âprocessandoâ para subir tudo,mas acho que esta aprocessandoa para subir tudo
instagram_zip,2024-08-02 22:23:59.973,Curadobia,"Bia, eu terminei de subir os produtos porÃ©m acho que estÃ¡ com um delay. AmanhÃ£ vou ver se terminou de atualizar. Na plataforma tÃ¡ tudo certinho (4 categorias que criei) com todo produtos, descriÃ§Ã£o, vÃ­deos, etc",bia eu terminei de subir os produtos pora c m acho que esta com um delay amanha vou ver se terminou de atualizar na plataforma ta tudo certinho <num> categorias que criei com todo produtos descria a o vadeos etc
instagram_zip,2024-08-02 20:45:11.078,Bia Pb,"Toque em ""Continuar"" para aceitar ou recusar o pedido.",toque em continuar para aceitar ou recusar o pedido
instagram_zip,2024-08-02 20:45:10.782,Bia Pb,,
instagram_zip,2024-07-26 13:57:43.767,Bia Pb,"Toque em ""Continuar"" para aceitar ou recusar o pedido.",toque em continuar para aceitar ou recusar o pedido
instagram_zip,2024-07-26 13:57:42.978,Bia Pb,,
instagram_zip,2024-10-10 22:07:18.583,olivve,olivve sent an attachment.,olivve sent an attachment
instagram_zip,2024-10-20 13:17:21.812,MarÃ­lia Cysneiros,ð,d
instagram_zip,2024-10-20 13:17:05.755,MarÃ­lia Cysneiros,ð,d
instagram_zip,2024-09-28 17:25:49.406,Revival,,
instagram_zip,2024-10-23 19:42:50.034,apazinvadiumeuser,Obrigada,obrigada
instagram_zip,2024-10-23 16:03:29.117,Curadobia,"OlÃ¡! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que hÃ¡ um tempo vocÃª demonstrou interesse nas sandÃ¡lias da Bia, que apareceram em um dos nossos reels! Agora eles estÃ£o disponÃ­veis no site do Curadobia! ðð segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar! Qualquer dÃºvida, estamos Ã disposiÃ§Ã£o! Equipe Curadobia ð",ola boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar qualquer daovida estamos a disposia a o equipe curadobia d
instagram_zip,2024-10-20 14:23:01.363,Curadobia,Aqui ou nas lojas da Paula Ferber,aqui ou nas lojas da paula ferber
instagram_zip,2024-10-20 14:22:49.166,Curadobia,ðð,dd
instagram_zip,2024-10-20 14:22:48.782,Curadobia,https://www.curadobia.com.br/categorias/collab,<url>
instagram_zip,2024-10-20 13:19:19.395,Franci C.,Onde posso comprar?,onde posso comprar
instagram_zip,2025-03-21 17:38:42.708,Cora Cora,,
instagram_zip,2025-03-21 17:38:28.907,Cora Cora,"Ola pessoal ! Tudo bem?! Sou a LalÃ¡ Cunha (@laisfcunha) e vim contar um pouco sobre o @coracora_studio Estamos em SP e fazemos fotografia, vÃ­deos em formato reels, direÃ§Ã£o de arte e styling para marcas, de acordo com a sua necessidade. Fazemos trabalhos exclusivos para as marcas e, em breve (final de marÃ§o) tambÃ©m faremos o nosso prÃ³ximo SHOOTING COLLAB, uma diÃ¡ria criada para incluir vÃ¡rias marcas que tÃªm produtos a serem fotografados, necessitam de um material de qualidade, mas que nÃ£o querem ter um alto valor de investimento nisso. O proximo collab serÃ¡ em uma locaÃ§Ã£o linda e as modelos foram escolhidas Ã dedo, e acho que combina muito com a marca de voces. Abaixo mando mais infos. Vamos conversar sobre essas possibilidades? Fico aqui a disposiÃ§Ã£o AbraÃ§os, LalÃ¡ 11 972686892",ola pessoal tudo bem sou a lala cunha <user> e vim contar um pouco sobre o <user> estamos em sp e fazemos fotografia vadeos em formato reels direa a o de arte e styling para marcas de acordo com a sua necessidade fazemos trabalhos exclusivos para as marcas e em breve final de mara o tamba c m faremos o nosso pra <num> ximo shooting collab uma dia ria criada para incluir va rias marcas que taam produtos a serem fotografados necessitam de um material de qualidade mas que na o querem ter um alto valor de investimento nisso o proximo collab sera em uma locaa a o linda e as modelos foram escolhidas a dedo e acho que combina muito com a marca de voces abaixo mando mais infos vamos conversar sobre essas possibilidades fico aqui a disposia a o abraa os lala <num> <num>
instagram_zip,2025-01-15 18:18:49.444,Curadobia,"Boa Tarde, Pamela! Deu tudo certo com a sua experiÃªncia no site? Se precisar, estamos aqui!",boa tarde pamela deu tudo certo com a sua experiaancia no site se precisar estamos aqui
instagram_zip,2025-01-13 15:05:14.968,Curadobia,"Qualquer coisa, seguimos aquið",qualquer coisa seguimos aquid
instagram_zip,2025-01-13 15:05:08.233,Curadobia,"Bom dia, Pamela! Tudo bem? Revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem. Esperamos que vocÃª tenha uma boa experiÃªncia agora. O que aconselhamos tambÃ©m Ã© entrar no site pelo Google Chrome caso vocÃª ainda nÃ£o tenha acessado por lÃ¡ âºï¸ Vou te encaminhar os links dos produtos que vocÃª nos encaminhou: https://www.curadobia.com.br/helena-pontes/produto/camisa-arquitetonica https://www.curadobia.com.br/stella-bastos/produto/camisa-diferentona https://www.curadobia.com.br/revival-brasil/produto/body-modernoso https://www.curadobia.com.br/valeria-mansur/produto/pantalona-casual https://www.curadobia.com.br/paula-marques/produto/a-corrente",bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que vocaa tenha uma boa experiaancia agora o que aconselhamos tamba c m a c entrar no site pelo google chrome caso vocaa ainda na o tenha acessado por la aoi vou te encaminhar os links dos produtos que vocaa nos encaminhou <url> <url> <url> <url> <url>
instagram_zip,2025-01-12 20:00:38.109,PÃ¢mela Vaiano,"As duas camisas, o body, a calÃ§a e o colar. Eu visto P.",as duas camisas o body a cala a e o colar eu visto p
instagram_zip,2025-01-12 20:00:23.626,PÃ¢mela Vaiano,,
instagram_zip,2025-01-12 20:00:08.735,PÃ¢mela Vaiano,"OlÃ¡, tudo bem? Seriam essas peÃ§as:",ola tudo bem seriam essas pea as
instagram_zip,2025-01-11 18:39:37.278,Curadobia,"Ola Pamela, td bem? Obrigada pela mensagem. Sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente. De fato o sistema passou por algumas instabilidades. Poderia nos dizer quais peÃ§as se interessou para tentarmos solucionar por aqui?",ola pamela td bem obrigada pela mensagem sentimos muito que esteja com esses problemas para conseguir efetuar as suas compras com a gente de fato o sistema passou por algumas instabilidades poderia nos dizer quais pea as se interessou para tentarmos solucionar por aqui
instagram_zip,2025-01-11 14:29:54.800,PÃ¢mela Vaiano,"OlÃ¡! Sua curadoria, projeto editorial e grÃ¡fico, sÃ£o incrÃ­veis. ParabÃ©ns! Mas sua plataforma de e-commerce nÃ£o funciona bem, estou desde ontem tentando fazer compras, mas pÃ¡ginas nÃ£o carregam, carrinhos esvaziam. Muito difÃ­cil!",ola sua curadoria projeto editorial e gra fico sa o incraveis paraba c ns mas sua plataforma de e commerce na o funciona bem estou desde ontem tentando fazer compras mas pa ginas na o carregam carrinhos esvaziam muito difacil
instagram_zip,2025-04-08 14:12:39.531,Curadobia,Sigo aqui para o que vocÃª precisar!,sigo aqui para o que vocaa precisar
instagram_zip,2025-04-08 14:12:26.145,Curadobia,https://www.curadobia.com.br/fernanda-yamamoto/produto/MACAC%C3%83O-PRA-FRENTEX%20,<url>
instagram_zip,2025-04-08 14:11:39.722,Curadobia,"Oi, Adriana! Tudo bem? Bom dia. Aqui Ã© a Ana da equipe do Curadobia. Vimos que vocÃª se interessou pelo macacÃ£o no video da Bia mas nÃ¡ Ã©poca ele ainda estava em lanÃ§amento. Boa notÃ­cia, agora estÃ¡ disponÃ­vel!ð Segue o link abaixo para que vocÃª possa dar uma olhada:",oi adriana tudo bem bom dia aqui a c a ana da equipe do curadobia vimos que vocaa se interessou pelo macaca o no video da bia mas na a c poca ele ainda estava em lana amento boa notacia agora esta disponavel d segue o link abaixo para que vocaa possa dar uma olhada
instagram_zip,2025-04-07 17:07:00.658,Curadobia,Oi! Boa tarde! Ana aqui. VocÃª conseguiu dar uma olhada na calÃ§a? Qualquer coisa sigo aqui para o que vocÃª precisar viu? (edited),oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited
instagram_zip,2025-04-07 17:06:48.084,Curadobia,"Oi, Livia! Boa tarde! Ana aqui. VocÃª conseguiu dar uma olhada na calÃ§a? Qualquer coisa sigo aqui para o que vocÃª precisar viu?",oi livia boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu
instagram_zip,2025-03-28 18:14:05.430,Curadobia,"Meu nome Ã© Ana, sigo aqui para o que vocÃª precisar!",meu nome a c ana sigo aqui para o que vocaa precisar
instagram_zip,2025-03-28 18:14:02.121,Curadobia,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,<url>
instagram_zip,2025-03-28 18:13:51.731,Curadobia,"A nossa CALÃA DIFERENTEX estÃ¡ saindo por R$: 878,00",a nossa calaa diferentex esta saindo por r <num> <num>
instagram_zip,2025-03-28 18:12:28.072,Curadobia,"OlÃ¡! Boa tarde, como vai?",ola boa tarde como vai
instagram_zip,2025-03-27 20:51:15.443,Bahia,PreÃ§o?,prea o
instagram_zip,2024-12-04 01:34:17.515,Barbara Bustolin,,
instagram_zip,2024-09-03 13:43:10.703,crisrocchi,"Obrigada pelo retorno! Namoro o modelo gladiador, me lembro dele, mas quando fui procurar, jÃ¡ nÃ£o tinha mais ð",obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja na o tinha mais d
instagram_zip,2024-09-03 11:15:19.005,Curadobia,"Estamos estudando trazer essa categoria para o Curadobia, porÃ©m nada de imediato ainda, mas muito legal saber do interesse! Assim que tivermos iremos te manter avisada",estamos estudando trazer essa categoria para o curadobia pora c m nada de imediato ainda mas muito legal saber do interesse assim que tivermos iremos te manter avisada
